江华 jianghua 101251410
富蕴 fuyun 101131408
临颍 linying 101181502
兴义 xingyi 101260906
伊宁 yining 101131001
交城 jiaocheng 101101113
五原 wuyuan 101080802
阜平 fuping 101090203
长沙 zhangsha 101250101
三台 santai 101270402
马公 magong 101340801
固镇 guzhen 101220203
丰县 fengxian 101190803
马关 maguan 101290603
畹町镇 wandingzhen 101291505
武冈 wugang 101250908
阳信 yangxin 101121104
织金 zhijin 101260707
临西 linxi 101090915
长泰 zhangtai 101230602
潞城 lucheng 101100504
盐津 yanjin 101291009
东明 dongming 101121004
平泉 pingquan 101090405
内蒙古 neimenggu None
德清 deqing 101210204
延吉 yanji 101060301
舟曲 zhouqu 101161204
卢龙 lulong 101091105
珲春 hunchun 101060308
沅陵 yuanling 101251203
钟祥 zhongxiang 101201402
乐安 lean 101240403
察哈尔右翼后旗 chahaeryouyihouqi 101080410
萍乡 pingxiang 101240901
田东 tiandong 101301006
定州 dingzhou 101090219
留坝 liuba 101110804
孝义 xiaoyi 101101110
锡林高勒 xilingaole 101081206
兴仁 xingren 101260903
白云 baiyun 101260102
平阳 pingyang 101210704
哈密 hami 101131201
绵阳 mianyang 101270401
平阴 pingyin 101120105
泰来 tailai 101050210
辰溪 chenxi 101251204
彝良 yiliang 101291003
江口 jiangkou 101260602
蒙阴 mengyin 101120907
静海 jinghai 101030900
岐山 qishan 101110905
行唐 xingtang 101090105
琼山 qiongshan 101310102
天柱 tianzhu 101260514
南和 nanhe 101090907
闻喜 wenxi 101100808
察尔汉 chaerhan 101150703
托克托 tuoketuo 101080103
安宁 anning 101290112
七台河 qitaihe None
平陆 pinglu 101100813
阜康 fukang 101130404
罗子沟 luozigou 101060311
宝山 baoshan 101020300
项城 xiangcheng 101181407
贞丰 zhenfeng 101260904
牡丹江 mudanjiang 101050301
大余 dayu 101240705
五华 wuhua 101280408
蕲春 qichun 101200507
狮泉河 shiquanhe 101140704
长汀 zhangting 101230702
安塞 ansai 101110307
宜州 yizhou 101301207
灵邱 lingqiu 101100206
宜川 yichuan 101110304
山东 shandong None
五道梁 wudaoliang 101150705
南靖 nanjing 101230603
阳泉 yangquan 101100301
开化 kaihua 101211003
临安 linan 101210107
咸丰 xianfeng 101201004
建平 jianping 101071202
神木 shenmu 101110403
安顺 anshun 101260301
三都 sandu 101260411
紫荆关 zijingguan 101090208
嫩江 nenjiang 101050602
山丹 shandan 101160706
兴海 xinghai 101150406
乡城 xiangcheng 101271816
镇赉 zhenlai 101060604
康乐 kangle 101161102
元阳 yuanyang 101290305
峡江 xiajiang 101240605
象州 xiangzhou 101300404
喀什 kashi 101130901
横县 hengxian 101300104
瑞金 ruijin 101240709
太康 taikang 101181403
莱芜 laiwu 101121601
来宾 laibin 101300401
济阳 jiyang 101120106
屏山 bingshan 101271111
犍为 qianwei 101271402
漳县 zhangxian 101160206
宜黄 yihuang 101240407
丰都 fengdu 101043000
乾安 qianan 101060802
濮阳 puyang 101181301
务川 wuchuan 101260212
醴陵 liling 101250303
阳江 yangjiang 101281801
东岗 donggang 101060904
南城 nancheng 101240408
九江 jiujiang 101240201
广丰 guangfeng 101240313
新宁 xinning 101250907
乌兰 wulan 101150709
和县 hexian 101221605
静乐 jingle 101101012
新安 xinan 101180902
丹巴 danba 101271804
江都 jiangdu 101190605
广东 guangdong None
顺义 shunyi 101010400
铁岭 tieling 101071101
熊岳 xiongyue 101071804
从江 congjiang 101260517
开县 kaixian 101041500
巴东 badong 101201008
凤冈 fenggang 101260206
遂宁 suining 101270701
青县 qingxian 101090702
株洲 zhuzhou 101250301
五台县豆村 wutaixiandoucun 101101003
新密 xinmi 101180105
珠海 zhuhai 101280701
库尔勒 kuerle 101130601
凉城 liangcheng 101080407
猛腊 mengla 101291605
盐亭 yanting 101270403
盐源 yanyuan 101271604
滕州 tengzhou 101121405
霍尔果斯 huoerguosi 101131010
容城 rongcheng 101090207
阳谷 yanggu 101121703
红安 hongan 101200502
东方 dongfang 101310202
巴中 bazhong 101270901
范县 fanxian 101181305
通辽钱家店 tongliaoqianjiadian 101080512
深州 shenzhou 101090811
信宜 xinyi 101282005
虎林 hulin 101051102
宝应 baoying 101190602
永宁 yongning 101170102
大足 dazu 101042600
呼和浩特市郊区 huhehaoteshijiaoqu 101080106
五台山 wutaishan 101101010
响水 xiangshui 101190702
鹿寨 luzhai 101300304
韶关 shaoguan 101280201
淄博 zibo 101120301
平和 pinghe 101230604
阜新 fuxin 101070901
息县 xixian 101180602
綦江 qijiang 101043300
景县 jingxian 101090808
南陵 nanling 101220304
黎川 lichuan 101240410
德江 dejiang 101260610
岳池 yuechi 101270802
宣化 xuanhua 101090302
祁县 qixian 101100409
常熟 changshu 101190402
威宁 weining 101260704
安多 anduo 101140605
临高 lingao 101310203
徐闻 xuwen 101281004
洪家 hongjia 101210609
丹凤 danfeng 101110606
北宁 beining 101070703
兖州 yanzhou 101120705
塞罕坎 saihankan 101090411
肥城 feicheng 101120804
延庆 yanqing 101010800
乌海 wuhai 101080301
文县 wenxian 101161003
崇礼 chongli 101090314
东营 dongying 101121201
南阳 nanyang 101180701
巴彦淖尔 bayannaoer None
高淳 gaochun 101190103
宁强 ningqiang 101110809
扶沟 fugou 101181402
南雄 nanxiong 101280207
白河 baihe 101110708
耒阳 leiyang 101250408
郧西 yunxi 101201103
大洼 dawa 101071302
滑县 huaxian 101180203
苍溪 cangxi 101272105
象山 xiangshan 101210406
易门 yimen 101290707
名山 mingshan 101271702
庆安 qingan 101050509
通道 tongdao 101251207
辽阳县 liaoyangxian 101071002
三原 sanyuan 101110201
白沙 baisha 101310207
满城 mancheng 101090202
剑阁 jiange 101272104
宝鸡 baoji 101110901
本溪县 benxixian 101070502
巴音郭楞 bayinguoleng None
奉贤 fengxian 101021000
吴江 wujiang 101190407
定远 dingyuan 101221104
萧山 xiaoshan 101210102
秦皇岛 qinhuangdao 101091101
永兴 yongxing 101250510
盐边 yanbian 101270204
滨海 binhai 101190703
石嘴山 danzuishan 101170201
启东 qidong 101190507
涞源 laiyuan 101090209
安福 anfu 101240612
建德 jiande 101210105
怀远 huaiyuan 101220202
斋堂 zhaitang 101012000
全州 quanzhou 101300508
宜兰 yilan 101340701
南皮 nanpi 101090707
汶上 wenshang 101120707
新竹 xinzhu None
韦州 weizhou 101170304
长乐 zhangle 101230110
紫阳 ziyang 101110702
宁德 ningde 101230301
进贤 jinxian 101240105
青海 qinghai None
当阳 dangyang 101200907
肇州 zhaozhou 101050903
通城 tongcheng 101200705
孟村 mengcun 101090710
繁峙 poshi 101101009
青浦 qingpu 101020800
阳高 yanggao 101100202
福建 fujian None
黄南 huangnan 101150301
富顺 fushun 101270302
北碚 beibei 101040800
吴县 wuxian 101190406
平定 pingding 101100303
海宁 haining 101210303
佳县 jiaxian 101110404
石河子 danhezi 101130301
鹿邑 luyi 101181409
阿城 echeng 101050104
新蔡 xincai 101181608
遂平 suiping 101181603
洞口 dongkou 101250903
鹰潭 yingtan 101241101
房县 fangxian 101201106
三亚 sanya 101310201
根河 genhe 101081015
连江 lianjiang 101230105
兴化 xinghua 101191202
颖上 yingshang 101220803
丰台 fengtai 101010900
洛川 luochuan 101110309
茌平 chiping 101121705
崇明 chongming 101021100
鸡西 jixi 101051101
安义 anyi 101240104
宣汉 xuanhan 101270602
眉县 meixian 101110908
德化 dehua 101230505
彭山 pengshan 101271503
呼和浩特 huhehaote 101080101
大连 dalian 101070201
津南 jinnan 101031000
景泰 jingtai 101161305
茂名 maoming 101282001
盐都 yandu 101190709
六库 luku 101291206
玉门镇 yumenzhen 101160807
阿坝 eba 101271901
永嘉 yongjia 101210708
宕昌 dangchang 101161004
景谷 jinggu 101290902
伊春 yichun 101050801
烟筒山 yantongshan 101060207
白玉 baiyu 101271811
漳浦 zhangpu 101230606
小金 xiaojin 101271908
子洲 zizhou 101110409
莆田 putian 101230401
长岭 zhangling 101060804
佛爷顶 foyeding 101011700
广灵 guangling 101100205
镇远 zhenyuan 101260504
抚宁 funing 101091104
永登 yongdeng 101160103
和平 heping 101281204
东宁 dongning 101050307
周口 zhoukou 101181401
朝城 zhaocheng 101121708
东安 dongan 101251403
府谷 fugu 101110402
满都拉 mandula 101080203
文水 wenshui 101101112
林口 linkou 101050304
麟游 linyou 101110904
灵石 lingdan 101100411
保亭 baoting 101310214
武汉 wuhan 101200101
龙陵 longling 101290503
平武 pingwu 101270407
乐昌 lechang 101280205
石城 dancheng 101240708
襄城 xiangcheng 101180403
通什 tongshi 101310222
桥口 qiaokou 101250506
莱州 laizhou 101120502
海西 haixi 101150701
余姚 yuyao 101210404
高力板 gaoliban 101080510
电白 dianbai 101282004
阿拉善右旗 elashanyouqi 101081202
九台 jiutai 101060104
乌什 wushi 101130802
洋县 yangxian 101110805
库米什 kumishi 101130609
西和 xihe 101161006
高县 gaoxian 101271107
和龙 helong 101060305
绥中 suizhong 101071403
无棣 wudi 101121103
金平 jinping 101290312
阳原 yangyuan 101090308
化隆 hualong 101150205
邻水 linshui 101270804
柳江 liujiang 101300305
弋阳 yiyang 101240309
安乡 anxiang 101250602
泰宁 taining 101230804
桃江 taojiang 101250703
泌阳 biyang 101181606
泰安 taian 101120801
开江 kaijiang 101270603
三水 sanshui 101280802
永城 yongcheng 101181009
皮口 pikou 101070208
襄垣 xiangyuan 101100505
天等 tiandeng 101300202
井陉 jingjing 101090102
贵港 guigang 101300801
黄平旧洲 huangpingjiuzhou 101260506
海阳 haiyang 101120511
高台 gaotai 101160705
寻乌 xunwu 101240716
绥滨 suibin 101051202
镇源 zhenyuan 101290910
南宫 nangong 101090916
嵊泗 shengsi 101211102
奉化 fenghua 101210405
图们 tumen 101060309
泸西 luxi 101290311
那日图 naritu 101080919
邹平 zouping 101121107
金州 jinzhou 101070203
岱山 daishan 101211104
瑞丽 ruili 101291506
勉县 mianxian 101110803
南昌县 nanchangxian 101240103
卢氏 lushi 101181704
陶乐 taole 101170204
赣州 ganzhou 101240701
西吉 xiji 101170402
宜良 yiliang 101290106
昆明农试站 kunmingnongshizhan 101290102
黄泛区 huangfanqu 101181411
凯里 kaili 101260501
巨鹿 julu 101090909
青河 qinghe 101131409
野牛沟 yeniugou 101150704
衡阳 hengyang 101250401
桂林 guilin 101300501
华县 huaxian 101110502
彭州 pengzhou 101270112
渠县 quxian 101270605
福鼎 fuding 101230308
呼玛 huma 101050704
北票 beipiao 101071205
博白 bobai 101300902
梁河 lianghe 101291507
集贤 jixian 101051302
贵溪 guixi 101241103
通化 tonghua 101060501
包头 baotou 101080201
广元 guangyuan 101272101
从化 conghua 101280103
黑山 heishan 101070705
台州 taizhou 101210601
五河 wuhe 101220204
德兴 dexing 101240307
甘孜 ganzi 101271801
侯马 houma 101100714
高邑 gaoyi 101090107
高邮 gaoyou 101190604
睢宁 suining 101190806
大邑 dayi 101270108
玉山 yushan 101240312
万载 mozai 101240504
牟平 mouping 101120509
胡尔勒 huerle 101081104
中山 zhongshan 101281701
兴仁堡 xingrenpu 101170503
九华山 jiuhuashan 101221704
澄城 chengcheng 101110508
廉江 lianjiang 101281005
昔阳 xiyang 101100406
克山 keshan 101050208
营山 yingshan 101270503
湖州 huzhou 101210201
汉寿 hanshou 101250604
江永 jiangyong 101251407
三河 sanhe 101090609
休宁 xiuning 101221007
磁县 cixian 101091007
黄茅洲 huangmaozhou 101280703
仪陇 yilong 101270505
民和 minhe 101150203
永仁 yongren 101290810
道县 daoxian 101251405
新林 xinlin 101050706
三江 sanjiang 101300308
清镇 qingzhen 101260108
石林 danlin 101290107
临朐 linqu 101120604
高陵 gaoling 101110107
同德 tongde 101150408
右玉 youyu 101100904
景东 jingdong 101290903
祁东 qidong 101250404
福山 fushan 101120508
丰南 fengnan 101090502
永吉 yongji 101060203
姜堰 jiangyan 101191204
泰顺 taishun 101210702
惠来 huilai 101281904
大通 datong 101150102
十堰 shiyan 101201101
武清 wuqing 101030200
通海 tonghai 101290704
宿迁 suqian 101191301
洱源 eryuan 101290210
乌兰浩特 wulanhaote 101081101
黄冈 huanggang 101200501
杭锦旗 hangjinqi 101080709
武乡 wuxiang 101100507
新巴尔虎右旗 xinbaerhuyouqi 101081009
柳城 liucheng 101300302
望奎 wangkui 101050506
开远 kaiyuan 101290307
同心 tongxin 101170302
江油 jiangyou 101270408
旌德 jingde 101221403
柘荣 zherong 101230307
石柱 danzhu 101042500
金川 jinchuan 101271907
西青 xiqing 101030500
镇坪 zhenping 101110709
武义 wuyi 101210906
大冶 daye 101200602
宜都 yidu 101200909
呼兰 hulan 101050103
乐平 leping 101240802
北安 beian 101050606
怀化 huaihua 101251201
修武 xiuwu 101181102
仁化 renhua 101280206
烟台 yantai 101120501
浏阳 liuyang 101250103
新昌 xinchang 101210504
彭佳屿 pengjiayu 101341201
黔江 qianjiang 101041100
乌审旗 wushenqi 101080710
邓州 dengzhou 101180711
禹城 yucheng 101120411
东吉屿 dongjiyu 101340802
永善 yongshan 101291008
福州 fuzhou 101230101
绥江 suijiang 101291007
丰润 fengrun 101090503
抚顺 fushun 101070401
江浦 jiangpu 101190106
桐城 tongcheng 101220609
湘阴 xiangyin 101251003
金山 jinshan 101230508
滦平 luanping 101090406
山南 shannan 101140301
福州郊区 fuzhoujiaoqu 101230109
镇江 zhenjiang 101190301
潜江 qianjiang 101201701
肇庆 zhaoqing 101280901
海拉尔 hailaer 101081001
佛坪 foping 101110808
垦利 kenli 101121203
冷水滩 lengshuitan 101250804
嘉善 jiashan 101210302
祁连 qilian 101150803
西盟 ximeng 101290909
魏县 weixian 101091014
吉县 jixian 101100706
双鸭山 shuangyashan 101051301
循化 xunhua 101150206
苏州 suzhou 101190401
蔚县 weixian 101090307
衢州 quzhou 101211001
通河 tonghe 101050108
新洲 xinzhou 101200104
米易 miyi 101270203
巴南 banan 101040900
师宗 shizong 101290406
耿马 gengma 101291103
增城 zengcheng 101280104
遂川 suichuan 101240610
桃源 taoyuan 101250603
凌源 lingyuan 101071203
台山 taishan 101281106
海晏 haiyan 101150804
隆德 longde 101170403
葫芦岛 huludao 101071401
沾化 zhanhua 101121106
伊克乌素 yikewusu 101080707
确山 queshan 101181609
灵璧 lingbi 101220703
耀县 yaoxian 101111002
大兴 daxing 101011100
辽阳 liaoyang 101071001
万源 moyuan 101270606
蒲江 pujiang 101270109
罗源 luoyuan 101230104
康县 kangxian 101161005
张家川 zhangjiachuan 101160907
薛城 xuecheng 101121402
阿拉山口 elashankou 101131606
富宁 funing 101290502
广南 guangnan 101290607
梧州 wuzhou 101300601
雅江 yajiang 101271806
靖西 jingxi 101301005
克州 kezhou None
马边 mabian 101271407
元谋 yuanmou 101290803
芦山 lushan 101271707
宜宾县 yibinxian 101271103
元氏 yuanshi 101090112
番禺 panyu 101280102
遵化 zunhua 101090510
淳化 chunhua 101110204
民勤 minqin 101160502
个旧 gejiu 101290308
忠县 zhongxian 101042400
临洮 lintao 101160205
兰屿 lanyu 101340205
南海 nanhai 101280803
华池 huachi 101160404
宜昌县 yichangxian 101200905
久治 jiuzhi 101150505
洮南 taonan 101060602
故城 gucheng 101090807
汉川 hanchuan 101200406
延津 yanjin 101180306
龙门 longmen 101280305
高雄 gaoxiong 101340201
洪洞 hongdong 101100710
清原 qingyuan 101070403
元江 yuanjiang 101290709
台安 taian 101070302
华阴 huayin 101110511
资源 ziyuan 101300514
资溪 zixi 101240406
羊山 yangshan 101071206
政和 zhenghe 101230909
通许 tongxu 101180804
科尔沁左翼后旗 keerqinzuoyihouqi 101080504
康平 kangping 101070104
修水 xiushui 101240212
色达 shaida 101271813
迁西 qianxi 101090507
雅安 yaan 101271701
铜鼓 tonggu 101240502
郑州 zhengzhou 101180101
昭苏 zhaosu 101131007
仁和 renhe 101270202
阿荣旗 erongqi 101081003
兴城 xingcheng 101071404
公主岭 gongzhuling 101060404
巴仑台 baluntai 101130104
米脂 mizhi 101110408
明水 mingshui 101050505
荔浦 lipu 101300513
沧源 cangyuan 101291102
左权 zuoquan 101100404
哈巴河 habahe 101131402
衡南 hengnan 101250407
高阳 gaoyang 101090206
黄石 huangdan 101200601
凌云 lingyun 101301011
会昌 kuaichang 101240711
北塔山 beitashan 101130409
平南 pingnan 101300803
麻栗坡 malipo 101290604
饶阳 raoyang 101090805
英吉沙 yingjisha 101130902
宁蒗 ninglang 101291404
吉木乃 jimunai 101131405
江津 jiangjin 101040500
泸水 lushui 101291205
南涧 nanjian 101290212
资中 zizhong 101271204
云龙 yunlong 101290202
上海 shanghai 101020100
灵台 lingtai 101160303
潍坊 weifang 101120601
敖汉旗 aohanqi 101080614
平潭 pingtan 101230108
西充 xichong 101270506
白城 baicheng 101060601
大陈 dachen 101210608
南汇 nanhui 101020600
剑河 jianhe 101260511
伊和郭勒 yiheguole 101080905
汝州 ruzhou 101180504
黄陂 huangpi 101200103
哈尔滨 haerbin 101050101
禄劝 luquan 101290111
鞍山 anshan 101070301
阳城 yangcheng 101100603
信阳地区农试站 xinyangdequnongshizhan 101180611
南江 nanjiang 101270903
武功 wugong 101110206
班玛 banma 101150502
鹤城区 hechengqu 101251202
黑龙江 heilongjiang None
东平 dongping 101120805
大石桥 dadanqiao 101070802
内黄 neihuang 101180204
黄陵 huangling 101110310
合作 hezuo 101161201
郧县 yunxian 101201104
融水 rongshui 101300307
德阳 deyang 101272001
郁南 yunan 101281404
岗子 gangzi 101080610
北川 beichuan 101270406
开平 kaiping 101281103
陆丰 lufeng 101282103
大埔 dapu 101280404
福安 fuan 101230306
岳阳 yueyang 101251001
龙口 longkou 101120505
枞阳 congyang 101220602
乐业 leye 101301010
巫山 wushan 101042000
通江 tongjiang 101270902
遵义县 zunyixian 101260202
京山 jingshan 101201403
大城 dacheng 101090605
浦城 pucheng 101230906
察哈尔右翼前旗 chahaeryouyiqianqi 101080408
兰州 lanzhou 101160101
郎溪 langxi 101221407
乐东 ledong 101310221
田阳 tianyang 101301003
娄底 loudi 101250801
河曲 hequ 101101004
富川 fuchuan 101300703
博爱 boai 101181106
寿宁 shouning 101230304
阿瓦提 ewadi 101130809
中宁 zhongning 101170502
雷波 leibo 101271617
泉州 quanzhou 101230501
平乐 pingle 101300512
平湖 pinghu 101210305
黄山区 huangshanqu 101221002
八达岭 badaling 101011600
荣县 rongxian 101270303
始兴 shixing 101280203
高青 gaoqing 101120304
宜昌 yichang 101200901
佛冈 fogang 101281306
鸡泽 jize 101091011
龙南 longnan 101240714
凭祥 pingxiang 101300204
九寨沟 jiuzhaigou 101271906
怒江 nujiang 101291201
漳平 zhangping 101230707
宜春 yichun 101240501
壤塘 rangtang 101271911
平乡 pingxiang 101090912
筠连 yunlian 101271109
志丹 zhidan 101110306
黔西 qianxi 101260901
明溪 mingxi 101230807
卓尼 zhuoni 101161203
宁晋 ningjin 101090908
仙居 xianju 101210606
郑州农试站 zhengzhounongshizhan 101180108
户县 huxian 101110106
洛宁 luoning 101180905
壶关 huguan 101100511
富平 fuping 101110506
监利 jianli 101200805
咸阳 xianyang 101110200
长垣 zhangyuan 101180308
山阳 shanyang 101110608
道真 daozhen 101260210
千里岩 qianliyan 101120512
任丘 renqiu 101090712
合水 heshui 101160405
贡嘎 gongga 101140302
拉萨 lasa 101140101
安平 anping 101090806
固阳 guyang 101080205
林甸 lindian 101050902
泸溪 luxi 101251506
吉木萨尔 jimusaer 101130405
合江 hejiang 101271004
通榆 tongyu 101060605
铜川 tongchuan 101111001
余庆 yuqing 101260213
秦安 qinan 101160904
来安 laian 101221106
景洪电站 jinghongdianzhan 101291604
建昌 jianchang 101071402
伊金霍洛旗 yijinhuoluoqi 101080711
光泽 guangze 101230903
沾益 zhanyi 101290402
南漳 nanzhang 101200204
芜湖 wuhu 101220301
徐水 xushui 101090204
东川 dongchuan 101290103
抚州 fuzhou 101240401
霍山 huoshan 101221506
浩尔吐 haoertu 101080604
赫山区 heshanqu 101250701
晋宁 jinning 101290105
泰山 taishan 101120803
吴县东山 wuxiandongshan 101190405
同安 tongan 101230202
大理 dali 101290201
辽宁 liaoning None
章丘 zhangqiu 101120104
余干 yugan 101240305
清兰 qinglan 101310213
瓮安 wengan 101260403
天峻 tianjun 101150708
怀集 huaiji 101280906
恭城 gongcheng 101300511
肥乡 feixiang 101091008
施甸 shidian 101290504
湟源 huangyuan 101150103
天峨 tiane 101301202
茫崖 mangya 101150712
吐尔尕特 tuergate 101131505
和顺 heshun 101100405
鸡公山 jigongshan 101180610
利川 lichuan 101201002
栾川 luanchuan 101180909
西双版纳 xishuangbanna None
忻州 xinzhou 101101001
乌兰察布 wulanchabu None
西华 xihua 101181405
和硕 heshuo 101130608
张掖 zhangye 101160701
博兴 boxing 101121102
尼勒克 nileke 101131003
甘德 gande 101150503
乐至 lezhi 101271303
喀左 kazuo 101071204
玛多 maduo 101150506
阿图什 etushi 101131501
泰州 taizhou 101191201
郏县 jiaxian 101180502
枣强 zaoqiang 101090802
南木林 nanmulin 101140203
南乐 nanle 101181303
侥河 jiaohe 101051304
江西 jiangxi None
神农架 shennongjia 101201201
炉山 lushan 101260518
茶陵 chaling 101250305
理县 lixian 101271903
金堂 jintang 101270105
安龙 anlong 101260907
茂县 maoxian 101271904
鸡东 jidong 101051104
隆子 longzi 101140307
思南 sinan 101260605
唐山 tangshan 101090501
龙里 longli 101260407
金佛山 jinfoshan 101043500
紫云 ziyun 101260305
西畴 xichou 101290602
太平 taiping 101300603
偏关 pianguan 101101005
固安 guan 101090602
越西 yuexi 101271615
金塔 jinta 101160803
南丰 nanfeng 101240409
合浦 hepu 101301302
南丹 nandan 101301209
浙江 zhejiang None
大田 datian 101230811
普陀 putuo 101211105
长阳 zhangyang 101200908
繁昌 pochang 101220302
翼城 yicheng 101100713
达尔罕茂明安联合旗 daerhanmaominganlianheqi 101080206
古蔺 gulin 101271006
无为 wuwei 101221603
隆安 longan 101300105
高唐 gaotang 101121704
绥棱 suiling 101050510
双柏 shuangbai 101290809
平谷 pinggu 101011500
嘉兴 jiaxing 101210301
凤阳 fengyang 101221102
克拉玛依 kelamayi 101130201
和布克赛尔 hebukesaier 101131104
曲麻莱 qumalai 101150606
塘沽 tanggu 101031100
盐城 yancheng 101190701
德钦 deqin 101291302
长白 zhangbai 101060905
白银 baiyin 101161301
平江 pingjiang 101251005
牟定 mouding 101290805
密云上甸子 miyunshangdianzi 101011900
伊宁县 yiningxian 101131004
石拐 danguai 101080207
黔阳 qianyang 101251301
兴和 xinghe 101080406
大同县 datongxian 101100203
吉首 jishou 101251501
荥阳 yingyang 101180103
乳山 rushan 101121304
南京 nanjing 101190101
南溪 nanxi 101271104
舟山 zhoushan 101211101
遵义 zunyi 101260201
桓仁 huanren 101070504
太湖 taihu 101220603
洪泽 hongze 101190904
溧水 lishui 101190102
清水河 qingshuihe 101150507
寿阳 shouyang 101100407
宝过图 baoguotu 101080615
邛崃 qionglai 101270113
嘉黎 jiali 101140603
鼎新 dingxin 101160802
荔波 libo 101260412
永康 yongkang 101210907
崇义 chongyi 101240702
高碑店 gaobeidian 101090221
巩留 gongliu 101131005
佛山 foshan None
云南 yunnan None
邹城 zoucheng 101120711
冀州 jizhou 101090810
建平县 jianpingxian 101071207
柞水 zuoshui 101110603
塔城 tacheng 101131101
靖州 jingzhou 101251205
新津 xinjin 101270110
海原 haiyuan 101170504
东沙岛 dongshadao 101282105
安丘 anqiu 101120607
海口 haikou 101310101
大竹 dazhu 101270604
桂东 guidong 101250511
临淄 linzi 101120308
清徐 qingxu 101100102
杂多 zaduo 101150604
乐亭 leting 101090506
治多 zhiduo 101150603
金坛 jintan 101191103
花垣 huayuan 101251508
中阳 zhongyang 101101109
化德 huade 101080403
石浦 danpu 101210407
孟连 menglian 101290908
宜宾农试站 yibinnongshizhan 101271102
巴塘 batang 101271815
涞水 laishui 101090213
阿拉尔 elaer 101130701
唐县 tangxian 101090205
怀仁 huairen 101100906
贵阳 guiyang 101260101
崇仁 chongren 101240404
安仁 anren 101250509
界首 jieshou 101220805
尚志 shangzhi 101050111
荣经 rongjing 101271703
东台 dongtai 101190707
阿尔山 eershan 101081102
海北 haibei 101150801
周宁 zhouning 101230305
安新 anxin 101090211
柳州 liuzhou 101300301
川沙 chuansha 101020400
云县 yunxian 101291107
绩溪 jixi 101221405
三明 sanming 101230801
永平 yongping 101290204
博罗 boluo 101280302
永年 yongnian 101091009
兴宁 xingning 101280402
围场 weichang 101090410
德宏 dehong 101291501
德安 dean 101240205
海南 hainan 101150401
雄县 xiongxian 101090217
安溪 anxi 101230502
泗阳 siyang 101191303
珙县 gongxian 101271108
乐清 leqing 101210707
彬县 binxian 101110208
涿鹿 zhuolu 101090312
金阳 jinyang 101271611
高安 gaoan 101240508
勐海 menghai 101291603
定襄 dingxiang 101101002
白云鄂博 baiyunebo 101080202
左贡 zuogong 101140505
曹县 caoxian 101121007
伊吾 yiwu 101131204
绿春 luchun 101290306
临沂 linyi 101120901
永德 yongde 101291106
陵水 lingshui 101310216
临河 linhe 101080801
临沭 linshu 101120905
大宁 daning 101100705
禹州 yuzhou 101180405
临沧 lincang 101291101
吐鲁番 tulupan 101130501
大安 daan 101060603
陆良 luliang 101290403
宾阳 binyang 101300109
高密 gaomi 101120608
西峰 xifeng 101160402
米泉 miquan 101130403
成武 chengwu 101121008
容县 rongxian 101300904
临泉 linquan 101220804
西峡 xixia 101180705
临泽 linze 101160704
松原 songyuan 101060801
景德镇 jingdezhen 101240801
获嘉 huojia 101180302
应城 yingcheng 101200405
昌乐 changle 101120605
吕梁 lvliang None
伽师 jiashi 101130910
上思 shangsi 101301402
安远 anyuan 101240712
鱼台 yutai 101120704
鄂托克前旗 etuokeqianqi 101080705
新沂 xinyi 101190807
六枝 luzhi 101260802
瑞昌 ruichang 101240202
铜锣湾 tongluowan 101320105
浦江 pujiang 101210902
平舆 pingyu 101181607
四平 siping 101060401
新河 xinhe 101090910
攀枝花 panzhihua 101270201
娄烦 loufan 101100104
兴隆 xinglong 101090404
平远 pingyuan 101280407
威海 weihai 101121301
独山 dushan 101260410
乌拉特前旗 wulateqianqi 101080804
鄄城 juancheng 101121002
临江 linjiang 101060903
索伦 suolun 101081106
长顺 zhangshun 101260404
旺苍 wangcang 101272102
广饶 guangrao 101121205
吉安县 jianxian 101240602
黄骅 huanghua 101090713
华容 huarong 101251002
石泉 danquan 101110703
费县 feixian 101120909
红河 honghe 101290301
杭州 hangzhou 101210101
临汾 linfen 101100701
华安 huaan 101230610
新泰 xintai 101120802
安达 anda 101050503
华宁 huaning 101290705
阿巴嘎旗 ebagaqi 101080904
佳木斯 jiamusi 101050401
平顶山 pingdingshan 101180501
宿松 susong 101220606
左云 zuoyun 101100208
白水 baishui 101110505
新会 xinkuai 101281104
木兰 mulan 101050113
六合 luhe 101190105
四川 sichuan None
霞云岭 xiayunling 101012100
且末 qiemo 101130605
如东 rudong 101190504
睢县 suixian 101181003
甘南 gannan 101050204
化州 huazhou 101282003
东光 dongguang 101090703
龙岩 longyan 101230701
浑源 hunyuan 101100207
东兴 dongxing 101271202
射洪 shehong 101270703
东兰 donglan 101301203
二连浩特 erlianhaote 101080903
太原古交区 taiyuangujiaoqu 101100105
浚县 xunxian 101181202
长安 zhangan 101110102
门头沟 mentougou 101011400
临澧 linli 101250606
施秉 shibing 101260503
磴口 dengkou 101080803
长宁 zhangning 101271106
长寿 zhangshou 101041000
普安 puan 101260909
崇信 chongxin 101160304
普宁 puning 101281903
新余 xinyu 101241001
广州 guangzhou 101280101
普定 puding 101260302
霍邱 huoqiu 101221502
旬邑 xunyi 101110210
尉犁 weili 101130603
桦甸 huadian 101060206
阿合奇 eheji 101131504
道孚 daofu 101271807
桐庐 tonglu 101210103
蒙自 mengzi 101290309
藤县 tengxian 101300602
井研 jingyan 101271403
扬中 yangzhong 101190303
霸州 bazhou 101090608
旅顺 lvshun 101070205
